usingWebGL,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,signatures_friend,signatures_foe,band_ranges_top,band_ranges_bottom,formitemText,formtype,formundefined,formitemWidth,formindex,formresponse,formrt,key_resp_2.keys,key_resp_2.rt,tute_resp.keys,tute_resp.rt,tutorial.thisRepN,tutorial.thisTrialN,tutorial.thisN,tutorial.thisIndex,tutorial.ran,key_resp_4.keys,key_resp_4.rt,key_resp.keys,key_resp.corr,key_resp.rt,lines_presented,is_signal_presented,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,vessel,active_band,lines,is_signal,supported_pos,catch_trial,debrief_formindex,debrief_formitemText,debrief_formtype,debrief_formitemWidth,debrief_formresponse,debrief_formrt,phases.thisRepN,phases.thisTrialN,phases.thisN,phases.thisIndex,phases.ran,phases.order,phase,key_resp_3.keys,key_resp_3.rt,trustitemText,trusttype,trustitemWidth,trustindex,trustresponse,trustrt,support_status.thisRepN,support_status.thisTrialN,support_status.thisN,support_status.thisIndex,support_status.ran,support_status.order,key_resp_5.keys,key_resp_5.rt,globalClockTime,userAgent,manualCondition
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,0,4.3372,"[""0.070"",""0.280"",""0.631"",""0.755""]","[0,1,1,1]",0,32,32,32,1,1,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,3.942,"[""0.325"",""0.416"",""0.789"",""0.883""]","[1,1,0,1]",0,33,33,33,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,1.7765,"[""0.141"",""0.789"",""0.517"",""0.841""]","[1,0,1,1]",0,34,34,34,1,1,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,0,1.5983,"[""0.076"",""0.231"",""0.517"",""0.841""]","[0,1,1,1]",0,35,35,35,1,1,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,0,1.0258,"[""0.325"",""0.380"",""0.687"",""0.883""]","[1,0,1,1]",0,36,36,36,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,0,1.0053,"[""0.090"",""0.416"",""0.687"",""0.883""]","[0,1,1,1]",0,37,37,37,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,1.315,"[""0.180"",""0.372"",""0.924"",""0.968""]","[1,0,1,1]",0,38,38,38,1,0,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,0,1.3839,"[""0.027"",""0.280"",""0.807"",""0.755""]","[1,1,0,1]",0,39,39,39,1,1,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,1.0007,"[""0.325"",""0.416"",""0.687"",""0.563""]","[1,1,1,0]",0,40,40,40,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,0,1.968,"[""0.180"",""0.450"",""0.924"",""0.788""]","[1,1,1,0]",0,41,41,41,1,0,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
