usingWebGL,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,signatures_friend,signatures_foe,band_ranges_top,band_ranges_bottom,formitemText,formtype,formundefined,formitemWidth,formindex,formresponse,formrt,key_resp_2.keys,key_resp_2.rt,tute_resp.keys,tute_resp.rt,tutorial.thisRepN,tutorial.thisTrialN,tutorial.thisN,tutorial.thisIndex,tutorial.ran,key_resp_4.keys,key_resp_4.rt,key_resp.keys,key_resp.corr,key_resp.rt,lines_presented,is_signal_presented,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,vessel,active_band,lines,is_signal,supported_pos,catch_trial,debrief_formindex,debrief_formitemText,debrief_formtype,debrief_formitemWidth,debrief_formresponse,debrief_formrt,phases.thisRepN,phases.thisTrialN,phases.thisN,phases.thisIndex,phases.ran,phases.order,phase,key_resp_3.keys,key_resp_3.rt,trustitemText,trusttype,trustitemWidth,trustindex,trustresponse,trustrt,support_status.thisRepN,support_status.thisTrialN,support_status.thisN,support_status.thisIndex,support_status.ran,support_status.order,key_resp_5.keys,key_resp_5.rt,globalClockTime,userAgent
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,l,0,4.8003,"[""0.311"",""0.520"",""0.652"",""0.890""]","[1,0,1,1]",0,21,21,21,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,l,1,4.0166,"[""0.145"",""0.025"",""0.467"",""0.696""]","[1,0,1,1]",0,22,22,22,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,l,1,2.7837,"[""0.145"",""0.275"",""0.931"",""0.696""]","[1,1,0,1]",0,23,23,23,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,l,1,4.3501,"[""0.078"",""0.202"",""0.601"",""0.520""]","[1,1,1,0]",0,24,24,24,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,l,0,2.0999,"[""0.030"",""0.559"",""0.767"",""0.972""]","[0,1,1,1]",0,25,25,25,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,l,1,5.8836,"[""0.355"",""0.202"",""0.601"",""0.837""]","[0,1,1,1]",0,26,26,26,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,l,1,5.1671,"[""0.355"",""0.275"",""0.467"",""0.696""]","[0,1,1,1]",0,27,27,27,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,a,1,2.9667,"[""0.236"",""0.501"",""0.767"",""0.972""]","[1,0,1,1]",0,28,28,28,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,l,1,3.2167,"[""0.078"",""0.202"",""0.520"",""0.837""]","[1,1,0,1]",0,29,29,29,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,a,1,1.7832,"[""0.236"",""0.559"",""0.767"",""0.512""]","[1,1,1,0]",0,30,30,30,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
